Intervals,Q_CCGT
728,44.20712011701258
729,44.361519769941346
730,44.517771045865004
731,44.65247294686264
732,44.755823591253275
733,44.82817974958833
734,44.87725499927042
735,44.91258522952624
736,44.94222495203941
737,44.97087547500487
738,45.0
739,45.02884560249515
740,45.05579893132068
741,45.079434318755055
742,45.0990649949249
743,45.128151581717844
744,45.16645501015883
745,45.233637034502976
746,45.34037312987175
747,45.46704738868246
748,45.59427041129641
749,45.70434626602244
750,45.78978054697939
751,45.85078294247424
752,45.89320714021098
753,45.92436253378058
754,45.95048574792038
755,45.97528548599561
756,46.0
757,46.02415575703952
758,46.046593340380966
759,46.066269571309746
760,46.08268646013525
761,46.109799843720324
762,46.14719414963729
763,46.21505194938455
764,46.32425474073058
765,46.45431432229252
766,46.585049023146766
767,46.69808691970182
768,46.78566807534689
769,46.848029273698344
770,46.89125260498398
771,46.92291570295782
772,46.94947162222945
773,46.974745437375496
774,47.0
775,47.02472690553322
776,47.04771203397513
777,47.067866854713316
778,47.08467158494825
779,47.0955045104883
780,47.10108928490816
781,47.098293681890304
782,47.08573993653275
783,47.06799639955702
784,47.04932158183709
785,47.033427445676914
786,47.021838925664596
787,47.01448933498108
788,47.01019259567458
789,47.00751329070593
790,47.00527165865274
791,47.00281808734414
792,47.0
793,46.99699384034805
794,46.99409217762402
795,46.991543762537134
796,46.989473135426366
797,47.004719229867916
798,47.036052127910196
799,47.10705814097421
800,47.23010301626269
801,47.3796741013339
802,47.5309171253986
803,47.6613952169855
804,47.76168501209552
805,47.83210436010215
806,47.88004087074207
807,47.9146477517743
808,47.94367083364648
809,47.97164551561536
810,48.0
811,48.028031169537975
812,48.05420373522016
813,48.077156724074825
814,48.09623444009644
815,48.13636932526352
816,48.19652092967845
817,48.3124702277608
818,48.50336253177015
819,48.732230840438014
820,48.96276666746488
821,49.161989668822535
822,49.31598095118971
823,49.42516178321465
824,49.500416699852344
825,49.55529239298952
826,49.601306679083685
827,49.6452633973518
828,49.68937877151566
829,49.73270405156636
830,49.773036271964926
831,49.80840632039968
